@RELATION hs

@ATTRIBUTE sequence     string
@ATTRIBUTE incoming     NUMERIC
@ATTRIBUTE outgoing     NUMERIC
@ATTRIBUTE lifetime     NUMERIC
@ATTRIBUTE class        {HS-RP,Client-RP,noise}
@ATTRIBUTE inc_50     NUMERIC
@ATTRIBUTE out_50     NUMERIC
@DATA
-1+1-1-1+1-1-1+1-1+1-1-1+1,10110,728,607.321483135,noise,31,19
-1+1-1+1-1+1+1-1-1+1-1+1,6,8,461.816128016,noise,6,8
-1+1-1+1+1-1+1-1-1+1-1+1,124502,4123,599.368701935,noise,44,6
-1+1-1+1+1-1+1-1+1-1+1,22328,1148,649.690737963,noise,41,9
-1+1-1+1-1+1-1+1-1+1+1,48206,2085,629.837553024,noise,41,9
-1+1+1-1+1+1-1-1+1-1-1+1-1-1+1-1,6516,474,1229.37883401,noise,44,6
-1+1-1+1-1+1-1+1+1-1-1+1+1,10989,946,868.603127956,noise,37,13
-1+1-1+1-1+1-1-1+1-1-1+1+1,6384,419,484.721277952,noise,34,16
-1+1-1-1+1+1-1-1+1+1-1-1+1-1+1,20,8,30.3489251137,noise,20,8
-1+1-1+1+1-1+1+1-1+1-1+1-1,49776,2442,1042.84642291,noise,45,5
-1+1-1+1+1-1-1+1-1+1-1+1,10210,893,450.01107502,noise,42,8
-1+1-1+1+1-1+1+1-1+1-1+1,2407,119,178.572442055,noise,42,8
-1+1-1-1+1+1-1+1+1-1-1+1-1-1+1+1,15,11,590.685814142,noise,14,12
-1+1-1+1+1-1+1-1+1-1+1,8277,786,1861.21094203,noise,45,5
-1+1-1+1-1+1+1-1+1-1-1+1+1,7999,516,1931.77667403,noise,45,5
-1+1-1+1-1+1-1+1+1-1-1+1-1,6352,775,1137.03886294,noise,45,5
-1+1-1+1+1-1+1-1+1,4,5,20.9942641258,noise,4,5
-1+1-1+1+1-1-1+1-1+1-1+1+1,11510,392,688.177868128,noise,39,11
-1+1-1-1+1-1-1+1+1-1+1+1-1+1,6,7,329.298658133,noise,6,7
-1+1-1+1-1+1-1-1+1-1+1,18064,1009,1818.23832297,noise,41,9
-1+1-1+1+1-1-1+1-1+1-1-1+1,301,26,32.2357299328,noise,36,14
-1+1-1+1+1-1-1+1-1+1-1+1,7911,420,2744.35196781,noise,41,9
-1+1-1+1+1-1-1+1-1+1-1+1,6598,976,1162.99794102,noise,41,9
-1+1-1+1-1+1-1-1+1-1+1+1-1,8830,452,700.094421148,noise,41,9
-1+1-1+1-1-1+1-1-1+1-1-1+1-1,21359,1347,1251.59592295,noise,36,14
-1+1-1+1+1-1-1+1-1-1+1-1+1,3619,184,1510.79569197,noise,41,9
-1+1-1+1-1+1-1-1+1-1+1,19855,1109,944.997616053,noise,38,12
-1+1-1+1-1+1-1+1-1-1+1,6071,510,262.984829903,noise,37,13
-1+1-1+1-1-1+1-1+1-1+1+1,50974,2097,730.228146791,noise,38,12
-1+1-1-1+1+1-1-1+1-1+1-1+1+1,22961,1391,979.138175964,noise,43,7
-1+1+1-1+1+1-1+1+1-1+1-1+1,94,37,71.3697769642,noise,37,13
-1+1-1+1-1-1+1-1+1-1+1,20893,1252,1514.1748991,noise,34,16
-1+1-1+1+1-1-1+1-1-1+1-1+1+1,810,43,2789.90077305,noise,45,5
-1+1+1-1+1-1+1-1-1+1-1-1+1-1,43776,1732,755.363269091,noise,45,5
-1+1-1+1+1-1-1+1-1-1+1+1-1+1,11712,945,612.752849102,noise,45,5
-1+1-1+1+1-1+1-1-1+1-1+1-1,76070,3601,750.339599848,noise,41,9
-1+1-1+1-1-1+1-1-1+1-1+1+1+1,27959,1680,717.321828842,noise,37,13
-1+1-1-1+1-1+1+1-1-1+1-1+1-1,17827,1214,1784.63199496,noise,40,10
-1+1-1+1-1+1-1+1-1+1+1-1,11731,649,259.789301872,noise,37,13
-1+1-1+1+1-1+1-1+1+1-1-1+1,1448,73,32.0520420074,noise,38,12
-1+1-1+1-1+1-1+1-1-1+1,564,128,68.0847690105,noise,36,14
-1+1-1+1+1-1-1+1-1-1+1+1-1+1,475,59,393.096289873,noise,43,7
-1+1-1-1-1+1-1+1-1-1+1-1-1+1,18644,1212,663.567857981,noise,45,5
-1+1-1+1-1+1-1+1-1+1,16432,1059,740.358534813,noise,41,9
-1+1-1+1+1-1-1+1-1-1+1-1+1,5832,199,2814.28784609,noise,43,7
-1+1-1+1-1-1+1+1-1+1+1-1+1,20047,1810,784.756269932,noise,42,8
-1+1-1+1+1-1+1-1-1+1-1-1+1,11418,1047,650.673066854,noise,44,6
-1+1+1-1+1-1-1+1-1+1-1-1+1+1,26,6,882.452720881,noise,26,6
-1+1-1+1-1+1+1-1+1-1-1+1+1,377900,11365,1745.75712085,noise,39,11
-1+1+1-1+1-1-1+1-1+1-1+1,2952,284,1164.91582894,noise,43,7
-1+1-1-1+1-1+1-1+1+1-1+1+1,20191,1612,662.426962137,noise,41,9
-1+1-1-1+1-1-1+1+1-1+1+1-1+1+1,23202,1012,619.914085865,noise,39,11
-1+1-1+1-1+1-1-1-1+1-1+1+1,14085,1027,727.183243036,noise,34,16
-1+1+1-1+1-1+1+1-1+1+1-1+1+1,817,38,369.195654869,noise,45,5
-1+1-1+1-1+1-1+1+1-1+1,52086,2375,834.961525202,noise,37,13
-1+1-1-1+1-1-1+1-1-1+1-1-1+1-1,100801,4056,1968.01942682,noise,35,15
-1+1-1+1-1+1+1-1+1-1-1+1,47197,2383,678.941381931,noise,41,9
-1+1+1-1-1+1-1-1-1+1-1-1+1-1+1-1,18085,1165,617.401963949,noise,42,8
-1+1-1+1+1-1-1+1+1-1+1-1-1+1,24100,1506,601.201315165,noise,39,11
-1+1-1+1-1+1+1-1+1-1+1,8626,461,527.087815046,noise,35,15
-1+1+1-1-1+1-1+1-1+1+1-1+1-1,24578,1380,811.367089987,noise,41,9
-1+1-1-1+1-1+1-1+1-1+1+1,9234,1005,742.985150814,noise,41,9
-1+1-1-1+1-1+1-1-1+1-1-1+1,11577,706,886.649866104,noise,38,12
-1+1-1-1+1+1+1-1+1-1+1+1-1+1+1,12163,980,1486.42205691,noise,41,9
-1+1-1-1+1-1-1+1-1+1-1-1+1,22955,830,600.138840914,noise,45,5
-1+1-1-1+1-1+1-1+1-1-1+1+1,9335,681,242.680480957,noise,24,26
-1+1-1+1-1-1+1-1+1-1+1+1,69208,2100,691.378743887,noise,45,5
-1+1+1-1-1+1-1-1+1-1+1-1+1,13562,793,2184.85727096,noise,36,14
-1+1+1-1+1+1-1-1+1-1+1-1+1,1382,76,39.3394129276,noise,39,11
-1+1-1-1+1+1-1+1-1-1+1+1-1+1,28486,1170,605.574284077,noise,37,13
-1+1-1+1-1-1+1+1-1+1+1-1-1+1-1,21356,1501,733.586474895,noise,39,11
-1+1-1-1+1+1-1+1-1-1+1-1+1-1,26233,1804,614.814020872,noise,45,5
-1+1-1-1+1-1-1+1-1+1-1-1+1+1,20954,1095,632.614125967,noise,42,8
-1+1-1+1-1-1-1+1+1-1+1+1-1+1,830,50,150.19093585,noise,45,5
-1+1-1-1+1-1-1-1+1-1-1+1-1-1+1-1,4707,375,179.30524087,noise,37,13
-1+1-1+1+1-1+1-1+1-1+1,7400,862,623.889604092,noise,34,16
-1+1-1-1+1+1-1+1-1-1+1+1-1+1+1,187,21,637.772598982,noise,43,7
-1+1+1-1+1-1-1-1+1-1+1-1+1,16688,906,368.86005187,noise,37,13
-1+1+1-1+1+1-1-1+1-1-1+1-1-1+1-1,9743,615,1558.51261497,noise,35,15
-1+1-1+1-1+1-1+1-1-1-1+1+1,19086,1388,631.90820384,noise,34,16
-1+1-1-1+1-1-1+1-1-1+1-1+1,2078,200,266.704348087,noise,41,9
-1+1-1-1+1-1+1+1-1-1+1-1+1+1-1,35065,2451,921.330344915,noise,42,8
-1+1+1-1+1-1+1+1-1+1+1-1+1,6468,670,731.625979185,noise,41,9
-1+1-1+1-1+1+1-1+1-1+1+1+1,16649,1529,1792.73339081,noise,44,6
-1+1-1+1+1-1+1-1+1+1-1-1-1+1,11815,537,2261.37848186,noise,25,25
-1+1-1+1-1+1+1-1+1-1+1+1,89,18,91.4864420891,noise,41,9
-1+1-1+1-1+1-1+1-1-1+1,5,7,61.0738449097,noise,5,7
-1+1-1-1+1+1-1+1-1+1-1-1+1+1,10709,1094,1112.54247189,noise,44,6
-1+1+1-1+1-1-1+1-1+1,4,5,1201.75364208,noise,4,5
-1+1-1+1-1-1+1-1-1+1-1+1-1,71128,3496,1107.82995701,noise,40,10
-1+1-1+1-1-1-1+1+1-1+1+1-1+1,1099,100,58.8091990948,noise,45,5
-1+1-1+1-1+1+1-1-1+1-1+1-1,19095,1352,710.613656998,noise,41,9
-1+1-1+1+1-1+1+1-1+1+1+1-1+1,13710,829,606.389457941,noise,44,6
-1+1-1-1+1-1+1+1-1+1-1-1+1,18458,1196,1272.57625604,noise,38,12
-1+1-1-1+1-1+1-1+1-1+1,18002,1099,613.236789942,noise,40,10
-1+1-1+1+1-1+1-1-1+1-1+1,9021,554,466.396098137,noise,44,6
-1+1-1-1+1-1-1+1-1+1-1+1-1,17102,999,1273.19171095,noise,40,10
-1+1+1-1+1-1+1-1+1-1+1,5409,471,873.797430038,noise,25,25
-1+1-1+1-1+1-1+1-1+1-1,17679,890,890.300196171,noise,45,5
-1+1-1+1-1+1-1-1+1-1+1,38441,2051,1268.70065188,noise,41,9
-1+1-1-1+1-1+1+1+1-1+1-1+1+1,11390,801,610.730978012,noise,39,11
-1+1+1-1+1+1-1+1+1-1+1-1+1,25079,1676,610.116153002,noise,45,5
-1+1-1-1+1-1+1+1-1-1+1-1+1,19046,1714,3724.59526801,noise,40,10
-1+1-1-1+1-1-1+1-1+1-1+1-1,15,7,383.744108915,noise,14,8
-1+1-1+1-1+1-1+1-1-1+1,14344,1211,620.623787165,noise,38,12
-1+1-1+1-1+1-1+1-1+1,3799,184,805.90062809,noise,42,8
-1+1-1+1+1+1-1+1-1+1+1-1+1,6280,326,73.0777509212,noise,45,5
-1+1-1+1-1+1+1-1+1-1-1+1,6038,392,1669.69639611,noise,41,9
-1+1-1+1+1-1+1-1-1+1-1+1+1,2123,212,1145.83380795,noise,41,9
-1+1-1+1-1+1-1+1-1+1+1,1545,147,2819.88868499,noise,45,5
-1+1-1-1+1-1+1+1-1+1-1+1-1,4542,329,375.698348999,noise,45,5
-1+1-1+1-1+1+1-1+1+1-1+1+1,25321,1374,849.880105019,noise,28,22
-1+1-1-1+1-1+1-1+1-1+1,1591,163,553.671056032,noise,22,28
-1+1+1-1+1-1+1+1-1+1-1+1-1,16034,1271,865.238784075,noise,41,9
-1+1-1-1-1+1+1-1-1+1-1-1+1-1+1+1,14639,713,798.888523817,noise,45,5
-1+1-1+1+1-1+1-1+1+1-1+1,21217,1897,626.544804096,noise,37,13
-1+1-1+1+1-1-1+1-1+1-1+1,262314,7874,3163.22450805,noise,45,5
-1+1-1-1+1-1-1+1-1+1-1+1,25943,1851,646.016131878,noise,45,5
-1+1-1+1-1-1+1-1-1+1-1-1+1,9821,755,651.214159966,noise,45,5
-1+1-1+1-1+1-1+1-1-1+1,231,38,557.970230103,noise,41,9
-1+1-1-1+1-1+1-1+1-1-1+1+1,58351,2658,1510.33606791,noise,45,5
-1+1-1-1+1+1-1-1+1-1+1-1+1+1,42,9,20.8034169674,noise,41,9
-1+1+1-1+1-1+1+1-1+1+1-1+1+1,12955,957,732.592447042,noise,45,5
-1+1-1-1+1-1+1-1+1-1+1,63723,2827,617.182274103,noise,41,9
-1+1-1+1+1-1+1-1-1+1-1-1+1,18047,1431,2447.64412689,noise,42,8
-1+1-1-1+1+1-1-1+1-1+1-1-1+1+1,29297,1081,699.754147053,noise,45,5
-1+1-1+1+1-1+1-1+1+1-1+1,5,7,25.0178771019,noise,5,7
-1+1-1-1+1-1-1+1-1+1+1-1+1+1,27766,1654,625.122061014,noise,37,13
-1+1-1+1+1-1+1-1+1-1+1+1,38962,2350,1528.83757401,noise,45,5
-1+1-1+1-1-1+1+1-1+1-1-1-1+1-1,4970,380,196.225214005,noise,41,9
-1+1-1+1+1-1+1-1+1-1-1+1,10049,829,3433.30208588,noise,45,5
-1+1-1+1-1+1-1+1-1+1-1,155,47,389.309664965,noise,45,5
-1+1+1-1+1+1-1-1+1+1-1+1-1-1+1,243,14,52.0332841873,noise,45,5
-1+1-1-1+1-1+1+1-1+1-1+1,5614,347,232.157604933,noise,31,19
-1+1-1+1-1+1-1+1-1+1+1-1,1374,232,83.096599102,noise,38,12
-1+1-1-1+1-1+1+1-1+1-1-1+1+1,28117,1785,931.038552046,noise,41,9
-1+1-1+1-1+1-1+1-1+1,32,14,57.7350969315,noise,32,14
-1+1-1-1+1-1+1-1+1-1+1+1,1907,84,38.7211060524,noise,42,8
-1+1-1+1-1+1-1+1-1+1+1,21744,1337,2800.91306806,noise,45,5
-1+1-1+1-1-1+1-1+1-1+1,73,32,162.06415987,noise,32,18
-1+1-1+1-1+1+1-1+1-1-1+1,29602,1993,595.199684143,noise,41,9
-1+1+1-1-1+1-1-1+1-1-1-1+1-1+1+1-1,36582,2464,707.245205164,noise,33,17
-1+1-1-1+1-1+1+1-1-1+1+1-1+1,5,6,919.540981054,noise,5,6
-1+1+1-1+1+1-1+1+1-1-1+1-1+1,10564,1087,567.125943899,noise,45,5
-1+1-1-1+1-1+1-1+1,4,5,2523.81684208,noise,4,5
-1+1+1-1+1-1+1-1+1-1-1+1+1,3821,448,481.080873966,noise,34,16
-1+1-1+1-1+1-1+1,4,5,1202.34829593,noise,4,5
-1+1-1-1+1-1-1+1-1+1+1-1-1+1,15322,817,371.197599173,noise,41,9
-1+1-1-1+1-1+1-1+1-1-1+1,4857,224,117.79876399,noise,41,9
-1+1-1-1+1-1-1+1-1+1+1-1+1+1,36216,2186,2444.00651097,noise,43,7
-1+1-1+1-1+1-1+1-1+1+1,14769,1369,606.960493088,noise,41,9
-1+1-1+1-1+1+1-1-1+1-1+1,8248,528,652.445471048,noise,33,17
-1+1-1-1+1-1+1-1+1-1-1+1,15586,1396,549.556857109,noise,42,8
-1+1-1+1-1+1-1+1+1-1+1-1,13655,831,464.555852175,noise,40,10
-1+1-1+1-1+1-1+1-1+1,23441,1046,692.025304079,noise,45,5
-1+1-1-1+1-1-1+1-1+1-1-1+1+1,46660,2330,4116.326051,noise,42,8
-1+1-1-1+1+1-1-1+1-1+1-1+1+1,21684,1463,616.827939034,noise,41,9
-1+1-1+1-1-1+1-1+1-1-1+1,4825,522,1007.19202304,noise,42,8
-1+1-1+1-1-1+1-1+1-1+1,17412,732,3029.89720821,noise,42,8
-1+1-1-1+1+1-1+1+1-1-1+1+1-1+1,15671,1307,582.128657818,noise,27,23
-1+1-1+1-1+1-1+1-1-1+1,34704,2120,662.794733047,noise,40,10
-1+1-1-1+1-1+1+1+1-1+1-1-1+1,23810,1217,790.149931908,noise,45,5
-1+1+1-1-1+1-1+1-1-1-1+1+1-1+1+1,17123,1170,2081.69689202,noise,45,5
-1+1-1+1+1-1+1-1+1+1-1+1,4701,257,364.278496027,noise,40,10
-1+1-1-1+1-1+1-1+1-1+1,19615,1673,1119.33146405,noise,41,9
-1+1-1-1+1-1+1-1+1-1+1+1,16438,1167,689.169437885,noise,45,5
-1+1-1-1+1-1+1-1+1-1+1-1,17050,1113,618.471988916,noise,41,9
-1+1-1+1-1-1+1-1+1+1-1+1,5966,354,133.908853054,noise,41,9
-1+1-1-1+1-1+1-1-1+1-1+1,22874,1556,749.492411852,noise,34,16
-1+1-1+1+1-1-1+1-1+1-1+1,19,9,43.2532348633,noise,19,9
-1+1+1-1+1-1+1-1+1-1-1+1,21658,2015,1893.65652704,noise,45,5
-1+1-1-1+1-1+1-1+1+1-1+1,11112,875,2101.96868587,noise,40,10
-1+1-1+1-1+1-1-1+1-1+1,2092,130,636.889312029,noise,41,9
-1+1-1-1+1-1-1+1-1+1-1+1,20262,2160,926.194262981,noise,33,17
-1+1+1-1+1-1+1-1-1+1-1+1+1,36517,1885,557.312711954,noise,39,11
-1+1-1-1+1+1-1+1-1+1-1+1,16273,1116,643.688996077,noise,36,14
-1+1-1+1-1+1+1-1+1-1-1+1,2132,393,1352.72524881,noise,32,18
-1+1-1+1-1+1+1-1-1+1+1-1+1,123,20,1054.7029922,noise,42,8
-1+1-1+1+1-1-1+1+1-1+1-1+1,14874,1214,603.331855059,noise,42,8
-1+1-1+1+1-1-1+1-1+1-1+1,57139,2672,1067.68035603,noise,45,5
-1+1-1+1-1+1-1+1+1-1+1,23713,1393,1682.90810895,noise,42,8
-1+1-1-1+1-1+1-1+1-1+1,42878,2225,520.96300602,noise,41,9
-1+1-1+1-1-1+1-1+1+1+1-1+1,96262,3450,1304.46722794,noise,41,9
-1+1-1-1+1+1-1+1-1-1+1-1+1,386,33,4344.03814077,noise,38,12
-1+1-1+1-1+1-1+1+1+1-1+1+1,5309,374,264.503341913,noise,41,9
-1+1+1-1+1-1-1+1+1-1+1-1+1,24293,1598,610.121970892,noise,41,9
-1+1-1+1-1+1-1+1+1-1+1,17747,1265,928.422957897,noise,40,10
-1+1-1+1+1-1-1+1+1-1+1-1-1+1-1,24948,2087,3139.61791492,noise,42,8
-1+1-1+1-1+1-1+1-1+1+1-1,3126,165,75.6689128876,noise,44,6
-1+1-1+1-1+1-1-1+1-1+1,3487,276,283.342596054,noise,41,9
-1+1-1+1-1-1+1+1-1+1+1-1+1,17308,946,261.814249992,noise,41,9
-1+1-1+1+1-1+1+1-1-1-1+1-1+1,156,45,935.525052071,noise,36,14
-1+1-1-1+1+1-1+1-1+1+1-1+1+1,150,22,5.85317397118,noise,45,5
-1+1-1+1+1-1+1-1-1+1-1-1+1+1,32449,2158,605.67743516,noise,45,5
-1+1+1-1+1-1+1+1-1+1+1-1+1,61502,1959,1057.788239,noise,42,8
-1+1-1-1+1-1+1+1-1+1-1+1+1+1,17242,1462,560.35157299,noise,41,9
-1+1+1-1-1+1+1-1+1+1-1+1-1+1,32112,1798,612.917870998,noise,33,17
-1+1-1+1+1-1-1+1-1+1-1+1,28,8,2428.79716396,noise,28,8
-1+1+1-1+1-1-1+1-1-1+1-1+1-1,223,34,207.434985876,noise,45,5
-1+1-1+1-1+1-1-1+1-1+1,7340,730,1172.10030007,noise,42,8
-1+1-1+1+1-1+1-1-1-1+1-1+1+1,12715,1074,848.516479015,noise,25,25
-1+1-1-1+1-1+1-1-1+1-1+1,11293,1069,578.739156961,noise,42,8
-1+1-1+1-1+1-1+1+1-1+1,12273,893,1015.81142807,noise,45,5
-1+1-1+1-1-1+1-1+1-1+1,172,19,792.161116123,noise,42,8
-1+1-1-1+1-1-1+1-1-1+1+1-1-1+1,32061,1894,982.762114048,noise,45,5
-1+1-1+1+1-1+1+1-1-1-1+1-1+1+1,16785,1486,628.623353958,noise,41,9
-1+1-1-1+1-1+1-1+1+1-1+1,86041,3199,1255.32910895,noise,32,18
-1+1-1-1-1+1+1-1+1-1+1-1+1,860,53,91.243819952,noise,40,10
-1+1-1+1-1+1+1-1+1-1+1,8742,801,701.046575069,noise,37,13
-1+1-1+1-1+1-1+1+1-1-1+1+1,19535,1314,631.942355871,noise,38,12
-1+1-1+1-1+1-1+1-1-1+1+1,36112,2118,852.395998955,noise,41,9
-1+1-1+1-1-1+1-1-1-1+1-1-1-1+1,16391,2230,612.881539106,noise,36,14
-1+1-1-1+1+1-1-1+1-1+1-1+1-1,21259,1792,632.430449009,noise,41,9
-1+1-1+1+1-1+1+1-1+1+1+1-1+1,22260,1231,508.615086079,noise,45,5
-1+1-1+1-1+1-1+1+1-1+1+1,10848,989,475.203141928,noise,43,7
-1+1-1+1-1+1+1-1+1-1+1,13738,1277,1858.77288914,noise,38,12
-1+1-1+1+1-1+1-1+1-1+1+1,26333,1726,3284.72909594,noise,39,11
-1+1-1-1+1-1+1-1+1-1-1+1+1,546,63,608.319071054,noise,41,9
-1+1-1-1-1+1-1+1-1-1+1+1-1+1,14958,1488,1267.63888884,noise,41,9
-1+1-1-1+1-1-1+1-1-1+1-1+1+1,27081,1513,611.915122986,noise,42,8
-1+1-1+1+1+1-1+1-1+1-1-1+1,8091,1024,347.757197857,noise,27,23
-1+1-1+1-1-1+1-1+1+1-1-1+1+1,44911,2067,678.932701111,noise,41,9
-1+1-1+1+1-1+1-1-1+1,4,5,2047.31311798,noise,4,5
-1+1-1+1-1+1+1-1-1+1+1-1+1-1,9370,784,1274.65298319,noise,35,15
-1+1-1+1-1+1+1-1+1-1+1,6,6,46.4930942059,noise,6,6
-1+1-1+1-1-1+1-1+1-1+1+1,16504,1736,1201.23892403,noise,44,6
-1+1-1+1-1+1+1-1+1-1+1,905373,27467,1353.22911191,noise,22,28
-1+1-1+1-1+1-1-1+1-1+1+1,4010,226,1617.13495612,noise,45,5
-1+1+1-1+1-1-1+1-1+1+1-1+1,5418,396,1470.63524079,noise,42,8
-1+1+1-1+1-1-1+1-1+1+1-1+1,66615,2868,537.02024889,noise,41,9
-1+1-1+1-1+1-1-1+1-1-1+1,19635,1661,905.573059082,noise,40,10
-1+1-1+1-1+1+1-1+1-1+1,59193,2758,826.737775087,noise,42,8
-1+1+1-1+1+1-1+1-1-1+1-1+1,5102,316,258.225062132,noise,41,9
-1+1-1-1+1-1-1+1-1+1-1+1,15931,1105,624.691086769,noise,41,9
-1+1-1+1-1+1-1+1-1+1,19631,1323,1225.47289085,noise,24,26
-1+1-1-1+1-1-1-1+1-1+1-1+1-1,21023,1467,617.76978898,noise,45,5
-1+1-1+1-1-1+1-1-1+1-1+1,5189,398,1713.80236316,noise,37,13
-1+1-1-1+1-1+1+1-1-1+1-1+1-1,3418,344,1582.73261118,noise,25,25
-1+1-1+1-1-1+1+1-1+1-1-1+1-1,5169,258,1091.56577706,noise,42,8
-1+1-1-1+1-1-1+1-1+1-1+1,35331,1432,2212.642313,noise,42,8
-1+1-1+1+1-1+1-1-1+1-1+1+1,4264,273,1677.97972012,noise,45,5
-1+1+1-1+1+1-1-1+1-1+1-1-1+1,28600,2226,1197.80496693,noise,43,7
-1+1-1+1-1+1+1-1-1+1-1-1-1+1,27967,2117,2839.51654792,noise,38,12
-1+1-1+1-1+1-1-1+1+1-1+1-1,31678,1937,1147.93268013,noise,45,5
-1+1-1-1-1+1-1+1-1+1-1+1,21732,1294,358.963507891,noise,37,13
-1+1-1-1+1-1+1-1-1+1-1-1+1-1,19589,1335,1316.92445898,noise,41,9
-1+1-1+1-1+1-1+1-1-1+1+1,13086,680,1202.40713716,noise,36,14
-1+1-1+1-1+1+1-1+1+1-1-1+1+1,10440,976,1006.48953104,noise,36,14
-1+1-1-1+1+1-1+1-1+1-1+1+1,369,41,255.9750278,noise,43,7
-1+1-1+1-1+1-1-1+1+1-1+1+1,2769,156,539.344782114,noise,41,9
-1+1+1-1-1+1-1+1-1+1-1+1,14890,1179,1832.08939791,noise,38,12
-1+1-1+1+1-1-1+1-1-1+1-1+1,18473,1382,1487.16937113,noise,33,17
-1+1+1-1+1-1-1+1-1+1-1-1+1,21779,1870,1807.88479304,noise,45,5
-1+1-1+1-1+1+1-1+1+1+1-1+1,41551,2067,764.076862097,noise,39,11
-1+1-1-1+1-1+1+1-1-1+1-1-1+1,20689,1428,1160.70675898,noise,41,9
-1+1-1-1+1-1+1+1-1+1-1-1+1,713,58,1194.87902284,noise,45,5
-1+1-1+1+1-1+1-1+1-1-1+1,6452,686,539.771896124,noise,35,15
-1+1-1-1+1+1-1-1+1-1+1+1-1+1,29980,2322,1919.63751602,noise,40,10
-1+1-1+1+1-1-1+1+1-1-1+1-1-1+1,9463,558,2873.431458,noise,41,9
-1+1-1+1+1-1-1+1-1+1-1-1+1+1,12218,1077,750.774363995,noise,31,19
-1+1-1+1-1+1-1+1+1-1+1+1,10947,1052,989.418275833,noise,43,7
-1+1-1+1-1+1+1-1+1-1+1-1,9321,715,1239.44893289,noise,45,5
-1+1-1+1-1-1+1-1+1+1-1+1-1,321,21,1138.47322106,noise,45,5
-1+1-1+1-1+1+1-1+1+1-1+1,82604,3278,655.039840221,noise,41,9
-1+1-1+1-1+1-1+1+1-1+1+1,8888,500,1707.02358794,noise,45,5
-1+1-1+1-1+1-1+1-1+1,883,51,38.3287410736,noise,42,8
-1+1-1+1+1-1+1-1+1+1-1-1+1-1,23170,1472,739.518051863,noise,36,14
-1+1-1+1-1+1+1-1+1+1+1-1+1,14572,1119,1197.01361394,noise,42,8
-1+1-1-1+1+1-1+1-1+1-1+1-1,23052,1796,588.596974134,noise,41,9
-1+1-1+1+1-1-1+1-1+1-1+1,10376,986,736.323627949,noise,45,5
-1+1-1-1+1+1-1+1-1+1-1+1,27182,2738,607.603559971,noise,45,5
-1+1-1+1-1-1+1-1+1-1+1+1,10857,667,733.097982168,noise,45,5
-1+1-1+1-1+1-1+1+1-1-1+1,22349,1146,737.427446842,noise,45,5
-1+1-1-1+1-1-1+1+1-1-1+1-1+1+1,11739,885,585.827636957,noise,27,23
-1+1-1+1-1+1-1-1+1-1+1-1,30668,1830,1039.515728,noise,45,5
-1+1-1+1+1-1+1-1-1+1-1+1+1,6105,726,288.442939043,noise,30,20
-1+1-1+1-1+1-1+1,4,5,1686.75347614,noise,4,5
-1+1-1+1-1+1-1-1-1+1-1-1+1+1,9144,629,394.150712013,noise,42,8
-1+1+1-1+1-1+1-1-1+1-1+1-1,8500,680,3134.32168984,noise,35,15
-1+1-1+1-1+1-1+1-1+1,22507,1482,614.517518997,noise,43,7
-1+1-1+1-1+1+1-1+1-1-1+1+1,24160,1996,919.188872099,noise,39,11
-1+1-1+1-1+1-1+1-1+1,22390,1149,795.653954029,noise,41,9
-1+1-1+1+1-1+1+1-1+1+1-1+1,25318,1153,331.605623007,noise,35,15
-1+1-1-1-1+1-1+1+1-1+1-1+1,25209,1510,2615.00046492,noise,41,9
-1+1-1+1-1-1+1-1+1-1+1-1,6104,466,118.756767988,noise,37,13
-1+1-1+1+1-1+1-1+1-1+1,21239,1261,542.622120857,noise,36,14
-1+1-1-1+1-1+1-1-1+1+1-1+1,12154,771,556.9871099,noise,40,10
-1+1-1-1+1+1-1-1+1-1+1-1+1,15966,1600,414.056497097,noise,40,10
-1+1-1+1-1-1+1-1-1+1-1-1+1,24622,1717,602.590845108,noise,43,7
-1+1+1-1+1-1+1+1+1-1+1-1+1,6911,519,878.598568916,noise,45,5
-1+1-1+1-1-1+1-1+1-1+1+1,42949,1720,605.704007864,noise,45,5
-1+1+1-1-1+1-1+1-1+1+1-1-1+1+1,43407,1723,626.864066124,noise,45,5
-1+1+1-1+1-1+1+1-1+1-1-1+1,5877,641,1960.2609539,noise,45,5
-1+1-1+1-1+1+1-1+1-1+1-1,26616,1614,1851.33580518,noise,41,9
-1+1-1-1-1+1-1+1-1-1-1+1-1-1+1,8051,597,606.697481871,noise,42,8
-1+1+1-1+1-1+1-1+1-1+1+1,4570,241,336.222401857,noise,45,5
-1+1-1+1+1-1+1-1-1+1-1-1-1+1,4349,342,447.823655844,noise,36,14
-1+1+1-1+1-1-1+1+1-1+1-1-1+1-1,20139,1748,1119.69188905,noise,44,6
-1+1-1-1+1-1+1-1-1+1-1+1+1,132,80,123.145964861,noise,28,22
-1+1+1-1+1-1+1-1+1-1+1,9169,487,998.767357826,noise,36,14
-1+1-1+1-1+1-1-1+1+1-1+1,29910,1636,1466.46748495,noise,41,9
-1+1+1-1-1+1-1+1-1+1-1-1+1+1-1,6322,760,958.862494946,noise,37,13
-1+1-1+1-1+1-1-1+1-1+1+1,18332,1029,825.748912096,noise,45,5
-1+1+1-1+1+1-1-1-1+1-1+1-1+1,10569,469,743.916569948,noise,37,13
-1+1-1-1+1-1+1-1+1-1+1,8125,660,364.302685976,noise,35,15
-1+1-1-1+1-1+1-1+1-1+1-1,17832,1355,726.289831161,noise,45,5
